Gene_ID,Gene_Name,Colon_FoldChange,Colon_pValue,Lung_FoldChange,Lung_pValue,Abs_Colon_FoldChange,Abs_Lung_FoldChange
ENSG00000197670,ENSG00000197670,-0.4,0.562732103865212,1.9,0.0025938364663578,0.4,1.9
ENSG00000197766,CFD,-0.5,0.515964041725462,-1.7,1.77232003879196e-05,0.5,1.7
ENSG00000197769,MAP1LC3C,0.7,0.673899559387986,-2.4,0.0059859122218701,0.7,2.4
ENSG00000197903,H2BC12,-1.2,0.065420296091833,2.0,0.0078486576769489,1.2,2.0
ENSG00000197982,C1orf122,-0.3,0.757310594124521,2.1,0.0012487491973618,0.3,2.1
ENSG00000197992,CLEC9A,-0.6,0.594359363870739,-2.0,0.0033830295673451,0.6,2.0
ENSG00000198064,NPIPB13,-1.8,0.0069423649597981,-2.1,0.000583652407985515,1.8,2.1
ENSG00000198074,AKR1B10,-0.4,0.714331133959829,3.4,0.0043940583881504,0.4,3.4
ENSG00000198075,SULT1C4,1.3,0.0506346831441744,-1.5,0.0083872940359447,1.3,1.5
ENSG00000198113,TOR4A,-1.1,0.305484679054842,-2.6,7.06379221946818e-05,1.1,2.6
ENSG00000198203,SULT1C2,-2.2,0.00350720845386,-1.5,0.00043191501144535,2.2,1.5
ENSG00000198237,GUSBP13,-0.7,0.592686962951605,-3.2,0.0063708365168913,0.7,3.2
ENSG00000198353,HOXC4,-0.8,0.24240195144175,-2.3,0.0230684949540931,0.8,2.3
ENSG00000198416,ZNF658B,-2.0,0.0089210724194483,-2.0,0.0064927131010843,2.0,2.0
ENSG00000198429,ZNF69,-0.8,0.330334903826731,-1.7,0.000237585812863354,0.8,1.7
ENSG00000198431,TXNRD1,1.8,9.5479908771238e-06,1.8,5.54980316758106e-06,1.8,1.8
ENSG00000198452,OR14L1P,-1.4,0.29561327692443,-2.5,0.009525272409075,1.4,2.5
ENSG00000198576,ARC,-2.7,0.004468088305061,-2.7,0.0045663371017769,2.7,2.7
ENSG00000198597,ZNF536,-1.7,0.0067140583343365,-2.7,0.0217662787445097,1.7,2.7
ENSG00000198626,RYR2,0.1,0.906013151161957,-1.5,0.0398665600941867,0.1,1.5
ENSG00000198739,LRRTM3,0.9,0.284905786955386,-2.4,0.0293833759095407,0.9,2.4
ENSG00000198746,GPATCH3,-0.7,0.432002810826092,-2.6,0.0114812521524139,0.7,2.6
ENSG00000198826,ARHGAP11A,-0.4,0.568965881837191,1.6,0.0095143183483157,0.4,1.6
ENSG00000198829,SUCNR1,0.3,0.782221612253396,1.7,0.0305579702559478,0.3,1.7
ENSG00000198858,R3HDM4,0.3,0.753730148257962,1.5,0.0111245312255811,0.3,1.5
ENSG00000198870,STKLD1,-1.7,0.0312054906841014,-2.1,0.0273056510100366,1.7,2.1
ENSG00000198934,MAGEE1,0.6,0.441103437694383,-2.8,0.000817720712699164,0.6,2.8
ENSG00000199094,MIR30C2,-0.4,0.761790175990043,-1.6,0.040138751750442,0.4,1.6
ENSG00000199472,Y_RNA,-1.8,0.0621476521082155,-2.1,0.0234115385549592,1.8,2.1
ENSG00000199482,RNU6-633P,0.8,0.487789763957167,-3.0,8.3918384771056e-06,0.8,3.0
ENSG00000199667,Y_RNA,-3.3,0.000443025254087722,-3.0,7.50638907906148e-05,3.3,3.0
ENSG00000199683,RN7SKP185,0.5,0.689272960187127,-2.9,0.0080778339250359,0.5,2.9
ENSG00000199697,RNU6-446P,-2.0,0.0291902303050284,-1.8,0.01528896570663,2.0,1.8
ENSG00000199730,RN7SKP95,-2.7,0.0049036710038003,-2.8,0.0175078078986927,2.7,2.8
ENSG00000199733,RNA5SP307,-4.0,3.04579334334633e-06,-3.3,0.0016975032757779,4.0,3.3
ENSG00000199781,Y_RNA,-0.7,0.559667193414749,-2.7,0.0160012644940627,0.7,2.7
ENSG00000199865,RNU6-495P,-2.1,0.056376876856591,-2.2,0.0295805006898275,2.1,2.2
ENSG00000200070,RNU4-80P,-1.1,0.121713923127193,2.5,0.0071666292652757,1.1,2.5
ENSG00000200087,SNORA73B,2.4,6.92828244824679e-05,2.9,4.97283320396592e-10,2.4,2.9
ENSG00000200169,RNU5D-1,0.5,0.695860859670577,-2.2,0.0174286423930384,0.5,2.2
ENSG00000200527,RNA5SP457,-1.7,0.0736871586858469,-3.4,0.000886902899947973,1.7,3.4
ENSG00000200534,SNORA33,0.8,0.185941194435189,1.7,0.0082386121836318,0.8,1.7
ENSG00000200674,RN7SKP160,-2.2,0.0884113062219405,-2.8,0.0237100668727168,2.2,2.8
ENSG00000200834,Y_RNA,0.8,0.338651473596128,1.6,0.0315166922534784,0.8,1.6
ENSG00000200879,SNORD14E,1.2,0.284447914302198,2.7,0.0236460218108402,1.2,2.7
ENSG00000200917,RNU6-553P,0.6,0.43753112260569,2.1,0.0052361394372925,0.6,2.1
ENSG00000200953,Y_RNA,-1.0,0.0798206604777265,-1.5,0.0135642079068475,1.0,1.5
ENSG00000200959,SNORA74A,2.3,1.46391738022898e-05,1.9,0.00049315904855477,2.3,1.9
ENSG00000201036,ENSG00000201036,-1.3,0.144150542970313,2.5,0.0235333805905103,1.3,2.5
ENSG00000201044,RNU6-268P,-0.9,0.209521699185091,1.5,0.0100238788461484,0.9,1.5
ENSG00000201176,RNU6-853P,-1.2,0.084136750441714,-2.0,0.0010195236178996,1.2,2.0
ENSG00000201348,RNU105B,-1.0,0.328991677585646,-2.8,0.000840786436971576,1.0,2.8
ENSG00000201354,Y_RNA,-0.3,0.846791988338852,-3.4,3.51689377772952e-05,0.3,3.4
ENSG00000201533,RN7SKP237,-3.9,2.36399892449411e-06,-3.0,0.0223306917995194,3.9,3.0
ENSG00000201566,Y_RNA,-0.4,0.672466496680995,-2.4,0.0013851199384154,0.4,2.4
ENSG00000201684,RN7SKP239,-2.6,0.0050401668952121,-2.7,0.0043364645276562,2.6,2.7
ENSG00000202017,RNU6-806P,-1.2,0.148471019745154,-2.8,0.0091768834877526,1.2,2.8
ENSG00000202071,Y_RNA,-0.8,0.242600261463621,-1.5,0.0345023591710052,0.8,1.5
ENSG00000202205,RNU6-1034P,-0.9,0.455333408457798,2.0,0.0102888666211443,0.9,2.0
ENSG00000202227,RNU6-282P,0.2,0.880096928572666,2.2,0.0025469447170337,0.2,2.2
ENSG00000202260,RN7SKP69,-0.6,0.448593247812531,-2.2,0.0070490025839264,0.6,2.2
ENSG00000202290,RNA5SP37,-0.5,0.697928389953455,-2.3,0.0476924629405239,0.5,2.3
ENSG00000202314,SNORD6,0.2,0.673648201183398,1.8,0.0070937488917957,0.2,1.8
ENSG00000202318,Y_RNA,-1.0,0.299888943630837,-2.3,0.0120906898352328,1.0,2.3
ENSG00000202417,Y_RNA,-1.1,0.271859421089173,-1.9,0.000647024582331308,1.1,1.9
ENSG00000202538,RNU4-2,3.5,7.103735408413381e-09,1.9,0.0025164629379446,3.5,1.9
ENSG00000202566,MIR421,-1.2,0.0474670633988596,-1.7,0.0088545362748297,1.2,1.7
ENSG00000203307,FAM78B-AS1,-1.4,0.285807267775473,-3.5,0.0031679798586611,1.4,3.5
ENSG00000203392,ENSG00000203392,-1.4,0.0510748638121591,-2.2,3.06673204727428e-05,1.4,2.2
ENSG00000203397,SHISA5P2,0.2,0.887239265876973,-2.4,0.0037114767038065,0.2,2.4
ENSG00000203489,HMGB1P39,-0.9,0.480248542233929,-3.6,0.00012270965991144,0.9,3.6
ENSG00000203667,COX20,-0.2,0.583663013865622,-1.5,0.0011824985450817,0.2,1.5
ENSG00000203684,IBA57-DT,-3.5,0.000370638236047205,-3.5,0.0019234576617513,3.5,3.5
ENSG00000203709,MIR29B2CHG,-1.5,1.81941874320002e-06,-1.9,4.62488239005415e-08,1.5,1.9
ENSG00000203710,CR1,0.4,0.736843915338238,2.2,1.39820615628778e-06,0.4,2.2
ENSG00000203721,LINC00862,1.1,0.169098760986178,1.5,0.0206483097819123,1.1,1.5
ENSG00000203724,C1orf53,-0.4,0.720174441072936,1.9,0.0411148953618169,0.4,1.9
ENSG00000203804,ADAMTSL4-AS1,-1.0,0.240497739690194,-2.6,3.45173775310796e-07,1.0,2.6
ENSG00000203814,H2BC18,-0.3,0.765952757520833,2.2,0.0048143348420516,0.3,2.2
ENSG00000203867,RBM20,-0.3,0.76192698824044,-2.3,0.0025973979681166,0.3,2.3
ENSG00000203999,LINC01270,-1.7,0.135904716869465,2.9,0.0011267030224071,1.7,2.9
ENSG00000204175,GPRIN2,-3.8,9.46423627957536e-07,-2.3,0.0462245840994249,3.8,2.3
ENSG00000204193,TXNDC8,-2.1,0.0545209655401427,3.8,7.8259534886837e-05,2.1,3.8
ENSG00000204262,COL5A2,1.2,0.000564820238771499,2.7,6.59920405329848e-12,1.2,2.7
ENSG00000204291,COL15A1,1.1,0.0192175335639333,2.5,1.4570673256678501e-09,1.1,2.5
ENSG00000204305,AGER,-1.3,0.0353286229777786,-3.3,5.83870457620044e-08,1.3,3.3
ENSG00000204314,PRRT1,-0.6,0.495319956847333,-1.9,0.0335074524969383,0.6,1.9
ENSG00000204323,SMIM5,-1.2,0.13182775091695,-2.1,0.0033624344784096,1.2,2.1
ENSG00000204335,SP5,1.4,0.22228856572884,-3.4,0.000853211998389079,1.4,3.4
ENSG00000204388,HSPA1B,1.9,8.67673009427481e-05,3.1,1.71391908421286e-05,1.9,3.1
ENSG00000204389,HSPA1A,1.1,0.0097556717221446,2.1,1.38512885078638e-05,1.1,2.1
ENSG00000204403,CASP12,1.0,0.349721058602581,-1.8,0.0201870495086183,1.0,1.8
ENSG00000204581,ACOXL-AS1,-2.9,0.0011563525268963,-3.4,8.40690914882637e-05,2.9,3.4
ENSG00000204632,HLA-G,-3.7,0.000909856179220744,3.2,0.0019648708650565,3.7,3.2
ENSG00000204671,IL31,-1.6,0.25874849394229,-3.2,0.0152169160376756,1.6,3.2
ENSG00000204683,ENSG00000204683,-1.3,0.28227660234429,-2.3,0.0053653038402159,1.3,2.3
ENSG00000204687,MAS1L,-3.9,8.26895758829294e-06,-3.9,0.00041875521457074,3.9,3.9
ENSG00000204706,MAMDC2-AS1,0.4,0.554450092336988,-1.5,0.0062509420681041,0.4,1.5
ENSG00000204822,MRPL53,-1.2,0.278222752694117,-2.4,0.018793592725622,1.2,2.4
ENSG00000204837,FGF7P3,1.3,0.14881706250907,2.3,0.0222510636507746,1.3,2.3
ENSG00000204860,FAM201A,-1.2,0.216295870788132,-2.7,0.0030593625302997,1.2,2.7
ENSG00000204904,LINC01545,-0.6,0.619052752891781,-2.7,0.0088629971661356,0.6,2.7
ENSG00000204909,SPINK9,0.7,0.493262879198195,-1.7,0.0314412838209058,0.7,1.7
ENSG00000204934,ATP6V0E2-AS1,-2.8,0.0052395780145367,-2.9,0.0043867932070968,2.8,2.9
ENSG00000204936,CD177,-4.0,2.29734507940361e-05,4.8,1.57319506205636e-08,4.0,4.8
ENSG00000204959,ARHGEF34P,-3.1,3.00477068804926e-07,-2.3,0.0011267030224071,3.1,2.3
ENSG00000204961,PCDHA9,1.0,0.313082764686294,-1.9,0.0043366597602658,1.0,1.9
ENSG00000204978,ERICH4,-1.5,0.0892967561561968,-2.7,1.04548309661291e-09,1.5,2.7
ENSG00000204990,ENSG00000204990,-2.9,0.008678858795816,-3.1,0.0083657927884367,2.9,3.1
ENSG00000205002,AARD,1.6,0.0609979636772283,-3.1,0.000459565171207486,1.6,3.1
ENSG00000205037,ENSG00000205037,-1.7,0.200516738191223,-2.8,0.0238299401586014,1.7,2.8
ENSG00000205086,C2orf91,-1.1,0.468728100271875,-7.1,2.9812805678711597e-22,1.1,7.1
ENSG00000205089,CCNI2,-2.3,0.0114386506848281,-2.6,0.0033854317085651,2.3,2.6
ENSG00000205209,SCGB2B2,-1.0,0.129988592726195,-2.1,0.000493566740075549,1.0,2.1
ENSG00000205277,MUC12,-3.3,0.000492016054919427,2.2,0.0329651814333133,3.3,2.2
ENSG00000205334,LINC01460,-2.6,0.0218360611074268,-3.5,0.0016976313966636,2.6,3.5
ENSG00000205420,KRT6A,3.1,0.0216143356474173,8.9,3.74556147232337e-25,3.1,8.9
ENSG00000205424,PCBP3-AS1,-1.4,0.229345965819479,2.8,0.0262334590481249,1.4,2.8
ENSG00000205485,ENSG00000205485,0.5,0.497092680300249,-2.1,0.0030641144215591,0.5,2.1
ENSG00000205500,MAPRE3-AS1,-1.6,0.0283198870322354,-1.5,0.0130335500842287,1.6,1.5
ENSG00000205517,RGL3,-0.6,0.551255683683086,-2.0,0.000853933305152981,0.6,2.0
ENSG00000205544,TMEM256,0.7,0.322747925781583,1.9,0.021308060809667,0.7,1.9
ENSG00000205560,CPT1B,0.5,0.722763795261445,-2.6,0.0462245840994249,0.5,2.6
ENSG00000205593,DENND6B,-2.3,0.0035888740941917,1.9,0.027260489366509,2.3,1.9
ENSG00000205639,MFSD2B,-0.9,0.328516136896302,-2.4,0.008281362182817,0.9,2.4
ENSG00000205682,ENSG00000205682,-1.0,0.288401557751405,-3.2,0.00523431917632,1.0,3.2
ENSG00000205740,ENSG00000205740,-1.2,0.137047277272736,-2.1,0.0151389803534933,1.2,2.1
ENSG00000205755,CRLF2,-2.7,0.0039393594525171,-2.4,0.0351545177257347,2.7,2.4
ENSG00000205795,CYS1,-0.9,0.264333184374834,-2.0,0.0318182376436073,0.9,2.0
ENSG00000205837,LINC00487,-1.8,0.220885030802518,-2.1,0.029889583130105,1.8,2.1
ENSG00000205871,RPS3AP47,0.7,0.0939224109905092,1.6,7.75457614456301e-05,0.7,1.6
ENSG00000206069,TMEM211,-2.0,0.120182153372003,-2.6,0.0482769320993458,2.0,2.6
ENSG00000206075,SERPINB5,-1.7,0.132504282075586,3.3,0.000688105228696587,1.7,3.3
ENSG00000206120,EGFEM1P,-2.6,0.0012225960623108,-2.7,1.16913052342635e-05,2.6,2.7
ENSG00000206172,HBA1,0.4,0.729009325490396,2.8,0.000915137943087909,0.4,2.8
ENSG00000206344,HCG27,-2.6,0.0028627462293421,-1.7,0.0412224304263699,2.6,1.7
ENSG00000206384,COL6A6,-0.1,0.958739216945461,-2.4,9.82591702047601e-10,0.1,2.4
ENSG00000206579,XKR4,-1.2,0.0314060996231838,-1.8,0.0304837690346373,1.2,1.8
ENSG00000206739,Y_RNA,-3.0,6.42198921195021e-08,-2.4,0.0031617416304723,3.0,2.4
ENSG00000206747,RNU6-245P,-1.9,0.0937361379212583,-2.5,0.0371323458728969,1.9,2.5
ENSG00000206889,RNU6-1200P,-1.6,0.141874622295419,-3.1,0.00068178921239883,1.6,3.1
ENSG00000206895,Y_RNA,-0.6,0.677402863129462,-2.3,0.0171696049904143,0.6,2.3
ENSG00000206924,RNU6-689P,-1.8,0.0672119745178115,-3.3,0.0013387028371411,1.8,3.3
ENSG00000207110,RNVU1-32,-0.7,0.393777198349892,2.7,0.0082520438599681,0.7,2.7
ENSG00000207258,Y_RNA,0.7,0.501337769774921,-2.5,0.000711150997567596,0.7,2.5
ENSG00000207263,SNORD116-16,1.5,0.244786411798022,-2.0,0.0415087174568744,1.5,2.0
ENSG00000207375,SNORD116-23,3.2,0.000680470816889357,-2.3,0.0283247031312435,3.2,2.3
ENSG00000207451,RNU6-291P,-0.6,0.574081232752001,1.7,0.0261031994484488,0.6,1.7
